id,Comment,Label,source_label
ext_01198,Shrikanth  ಗೌರಮ್ಮ AB.,Non-Hate,Not_offensive
ext_01199,Neevu namma spurthi,Non-Hate,Not_offensive
ext_01200,Lots love from kannadigas 🤗,Non-Hate,Not_offensive
ext_01201,Super anna nim matu...,Non-Hate,Not_offensive
ext_01202,Super anna tumba chanag ugididera,Non-Hate,Not_offensive
ext_01203,@Nandi Parthasarathi nim Amman thulavru,Hate,Offensive_Targeted_Insult_Individual
ext_01204,Devaru kododu nidana hagide nAndre jaasthi kodthane hantanThilkoli,Non-Hate,Not_offensive
ext_01205,2k dislikes rashmika maandanna fanss,Hate,Offensive_Targeted_Insult_Individual
ext_01206,Yuddha maadabeku oodabaaradu katukara mundhe Bhagavadgeethe.. Great lines!,Non-Hate,Not_offensive
ext_01207,Mangala grahake hogovrige a ashwathama eddhidhre   antha gotthidhre avnanne kurskondu mahabharatha kathene poorthi aagi barskotha edhru aste yake   mahabharatha nadedhitthanthe anno badhalu mahabaratha naddhidhu sathyane antha proof kuda madtha edhralwa,Hate,Offensive_Targeted_Insult_Group
ext_01208,Kannada movie  = Like,Non-Hate,Not_offensive
ext_01209,Vijayprakash Golden Voice...,Non-Hate,Not_offensive
ext_01210,Supper speech Anna,Non-Hate,Not_offensive
ext_01211,Lo Anna ninu nijvada hero kanocorrect agi helde,Non-Hate,Not_offensive
ext_01212,Yava game name,Non-Hate,Not_offensive
ext_01213,Song ista adaro illi like madi,Non-Hate,Not_offensive
ext_01214,super toogari tipppa,Non-Hate,Not_offensive
ext_01215,Nana support Ninna ge erote bhi  nBut nice video good luck Anna,Non-Hate,Not_offensive
ext_01216,Super nakka nakka saakayatu,Non-Hate,Not_offensive
ext_01217,@sujith naik ninigeno tika uri kothi tunnege huttidone tika muchkond irbeku ashte,Non-Hate,Not_offensive
ext_01218,Yav thappu illa,Non-Hate,Not_offensive
ext_01219,Hiryaru manyaga heltidru,Non-Hate,Not_offensive
ext_01220,Darshan  abimanikade enda koda best of luck,Non-Hate,Not_offensive
ext_01221,Bidu guru vorkolru edri moduke hogudu nLike China nodi navu bega fast hagbekantilva hage,Non-Hate,Not_offensive
ext_01222,@Kumara Kantirava nSame nInnu eno bekunnKgf song listen nEsto powerfull idennElla languagenna nAttract maadidenBut idu,Non-Hate,Not_offensive
ext_01223,Edakke politics bittu voggattagi kelsa madidrene munde barakke sadya.,Non-Hate,Not_offensive
ext_01224,@ಕಿಚ್ಚನ ಹಾವಳಿ astu cheepalla bido nimtara 60cr above madide pailwan kurukshetra 100cr collection madide,Non-Hate,Not_offensive
ext_01225,China avru nan shata,Hate,Offensive_Targeted_Insult_Group
ext_01226,Sir Karnataka outside promotion ಚನ್ನಾಗಿ ಮಾಡಿ,Non-Hate,Not_offensive
ext_01227,Masts togari tipp,Non-Hate,Not_offensive
ext_01228,I love you bro nice talking style,Non-Hate,Not_offensive
ext_01229,Houdo huliya,Non-Hate,Not_offensive
ext_01230,First  song kelide,Non-Hate,Not_offensive
ext_01231,Yaru yar fans agiri parvagilla kannada industry belibekhu annoro like madi 🥳 hosa charithre barili namma industry 🥳🥁 HANDS    UP,Non-Hate,Not_offensive
ext_01232,@WIND MOTOUR ಹಸಿರುವಾಸಿ 🤣🤣🤣,Non-Hate,Not_offensive
ext_01233,@Troll Stupid Fans ninnam thullu oor shenda alla ninnamun minda,Hate,Offensive_Targeted_Insult_Individual
ext_01234,Promotion chennagi nadtilla,Hate,Offensive_Targeted_Insult_Group
ext_01235,Super song Shetty,Non-Hate,Not_offensive
ext_01236,Roposo engo aramag ittu ega ivr ela roposo ge bandu roposo nu hal madta idare anna,Non-Hate,Not_offensive
ext_01237,Nimmamman hogi alli kelsa madu gothagute,Hate,Offensive_Targeted_Insult_Individual
ext_01238,@MT T sorry guru nangu avlu adre agalla adke solpa campare mad de..,Hate,Offensive_Targeted_Insult_Individual
ext_01239,Nija ashwattama chiranjivi Krishna kottiro shapa,Non-Hate,Not_offensive
ext_01240,Avane gay Rak'shit' shetty,Hate,Offensive_Targeted_Insult_Individual
ext_01241,hands up english alva,Non-Hate,Not_offensive
ext_01242,Idella nam indiadaroge buddi barbeku alwa idkela tale odisidre navu yavthu munfe hogtifvi illi enidu hinduthwa jathi jagala idela beka tale odistare adrindane etara agtide,Hate,Offensive_Targeted_Insult_Group
ext_01243,Ishta Aytu shetre,Non-Hate,Not_offensive
ext_01244,First adu yava app anta tilkolo g m n,Hate,Offensive_Targeted_Insult_Individual
ext_01245,Bro z news(Hindi) channel Alli nodi,Non-Hate,Not_offensive
ext_01246,Yudha mada beku katukara🧟 munde oda ‍baradu bhagavatgethe Who likes this line,Non-Hate,Not_offensive
ext_01247,Kittod nanmaklu maarayya,Hate,Offensive_Targeted_Insult_Other
ext_01248,Sir kfi ha kochkondu ogtayda.,Hate,Offensive_Targeted_Insult_Individual
ext_01249,@SURAKSH SHETTY naa yaavatu Shetty bandagindha Kannada industry ketede antha helilla aadre bereyavaru eedare evaara banner aali baari majority aage Shetty nee eerodu,Hate,Offensive_Targeted_Insult_Group
ext_01250,Chindi chithrannaaa guru,Non-Hate,Not_offensive
ext_01251,Driver.....superb sir.nObbara hangilladanthe badukbodu.nNamma jeevana dalli olledu ketdu aagle beku ade jeevana.,Non-Hate,Not_offensive
ext_01252,@Nandi Parthasarathi ನಿನ್ ಅಪ್ಪುನ್ ತುಣ್ಣಿ moddu ante,Hate,Offensive_Targeted_Insult_Individual
ext_01253,super  movei sir nanu theatre nanali nodide ade nana turpthi,Non-Hate,Not_offensive
ext_01254,Super song bro.... estsari kelidaru mate kelbek ansute...,Non-Hate,Not_offensive
ext_01255,Gulama movie tarah ondd movie maadu nin hesrru maate kellsutte,Non-Hate,Not_offensive
ext_01256,Kannada cinema dali osha parvaa . .......,Non-Hate,Not_offensive
ext_01257,Adre ivaga beda. Ee COVID-19 ella mugibeku,Non-Hate,Not_offensive
ext_01258,Idu yava game bro,Non-Hate,Not_offensive
ext_01259,Idu asli maathu Andre,Non-Hate,Not_offensive
ext_01260,Sir superb nivu nim voice superb,Non-Hate,Not_offensive
ext_01261,Jonny andre Jayarama irbahuda??,Non-Hate,Not_offensive
ext_01262,Kannadadalli ee Tara cinematography iro movies innu barli,Non-Hate,Not_offensive
ext_01263,1.4k dislikes from rashmika fans may be ...,Hate,Offensive_Targeted_Insult_Group
ext_01264,@Dhee Pu kannada bhashe Sanskrit bhasheyinda sakastu padagalannu eravalu(badige)padedukondide.aaddarinda anthaha padagalannu balasuvudaralli tappenilla,Non-Hate,Not_offensive
ext_01265,first time keldaga ista agalla amel kelta kelta kelbeku ansatte.. nimgu haage annista,Non-Hate,Not_offensive
ext_01266,Super film  srimannarayana,Non-Hate,Not_offensive
ext_01267,Anna Saudi Arabia li release maadi,Non-Hate,Not_offensive
ext_01268,@Ŕävîñđŕå_02_GøWđřú yako le..... bartya? baro takat idya?,Hate,Offensive_Targeted_Insult_Individual
ext_01269,Nambike eruvavaru nodi,Hate,Offensive_Targeted_Insult_Other
ext_01270,Ati sundarvada hasya chataki,Non-Hate,Not_offensive
ext_01271,αll thє вєѕt frσm drugѕ вσѕѕ fαnzzz,Non-Hate,Not_offensive
ext_01272,Tik tok ban agiddu,Non-Hate,Not_offensive
ext_01273,Edhu  talent,Non-Hate,Not_offensive
ext_01274,Idu charitre srustiso  avathara...,Non-Hate,Not_offensive
ext_01275,Aadar boss aadar,Non-Hate,Not_offensive
ext_01276,Super guru tq,Non-Hate,Not_offensive
ext_01277,@Mahesh Babu gandu sulemagane.....urko....,Hate,Offensive_Targeted_Insult_Individual
ext_01278,Super agi mathadthiya bro,Non-Hate,Not_offensive
ext_01279,@Sweekar Gowda Nim mane hatra ಊಟಕ್ಕೆ Jana galige kasta agtideya.nidre Avar place n avar Mobile number send madu.nಇನ್ನೊಂದು ಅರ್ಥ ಮಾಡ್ಕೊ nCorona ilde idaglu ninninda tegalo msg bandidave nOlle ಎಡಬಿಡಂಗಿ ತರ ಆಡಬೇಡಾnProcedure ge hana mukya alvo gottilla ಆ film technician ge avaru innondu chance kodabeku adu mukya nಅರ್ಥ ಮಾಡಿಕೊ ಮೂರ್ಖ ಶಿಕಾಮಣಿ,Hate,Offensive_Targeted_Insult_Individual
ext_01280,Loo Nim Makha muccha e Video gu Dislike yenro nim Hendti Munde Haga avr character Nodi kaliro life Andre yenu antha thu nanmakla,Hate,Offensive_Targeted_Insult_Other
ext_01281,Yava woodigu kammi illa Namma sandall wood,Non-Hate,Not_offensive
ext_01282,Movie Nodi Hands up....  Madi 🤗,Non-Hate,Not_offensive
ext_01283,@naveen v nin Amman thullu sulemagne,Hate,Offensive_Targeted_Insult_Individual
ext_01284,Idu 100%nija nija,Non-Hate,Not_offensive
ext_01285,Kannada movie songs  Kannada movie All No 1,Non-Hate,Not_offensive
ext_01286,Lockdown mugili relise madi bartivi sir,Non-Hate,Not_offensive
ext_01287,@Rajesh Rao en maadodu asht bejaar aagide....ond olle cinema hesr maadlilvalla anta...bejar maadkobedi,Non-Hate,Not_offensive
ext_01288,D BOSS fans kadeindaaa best of luck,Non-Hate,Not_offensive
ext_01289,E guru desapande ge remake bittu swamake madoke baralla nVishal mathu lakshmimenon Tamil movie idu,Hate,Offensive_Targeted_Insult_Individual
ext_01290,Song starting English quote tegdu kannada dalle iddiddre chennagirtittu,Non-Hate,Not_offensive
ext_01291,Neva ado game nema,Non-Hate,Not_offensive
ext_01292,I think junior Pawan KalyannI am waiting,Non-Hate,Not_offensive
ext_01293,Pls yestto jana nodlila film ...innome reles maadi ....naan antu bigg fan of dia,Non-Hate,Not_offensive
ext_01294,Anyway good song,Non-Hate,Not_offensive
ext_01295,Hudgirge estu huchu edso song adre.   Enaa hudugara kathe henge.,Non-Hate,Not_offensive
ext_01296,@TROLL MONSTER_KANNADA nandini anta balegarana fan iddane nodo aa sulemagnig baiyi tika urkondu hontara hadsimakllu 1 year 3 blockbuster DBoss,Hate,Offensive_Targeted_Insult_Individual
ext_01297,Avane shriman Narayana,Non-Hate,Not_offensive
ext_01298,Nimge olledagli sir god bless you Sir,Non-Hate,Not_offensive
ext_01299,Thanks Venki Anna,Non-Hate,Not_offensive
ext_01300,Ellar mobile alli dia movie ide kanri  theatre ge jana yake barthare heli yake online alli leak aythu movie nOnline alli movie nosbodu andre jana  bidthara heli neeve,Hate,Offensive_Targeted_Insult_Group
ext_01301,Supar hit song anna,Non-Hate,Not_offensive
ext_01302,Thanks sir kayakve kailasa ja basva,Non-Hate,Not_offensive
ext_01303,Sakkataag baididiya guru,Non-Hate,Not_offensive
ext_01304,Sakkath song guru,Non-Hate,Not_offensive
ext_01305,Bro nanu kuda tiktok use madthidae adrae adu ban adaga nang yenu bejar agilla yakandrae namdu ondu sanna contribution irli namma desha kae jai hind,Non-Hate,Not_offensive
ext_01306,Jai Kannada Jai india,Non-Hate,Not_offensive
ext_01307,Promotion ond bittu mikid ellanu chanag madtidira.,Hate,Offensive_Targeted_Insult_Group
ext_01308,Nijvaglu nivu tumbha great sir nimma antha ollevyakthi nodi devru idana antha prashne baruthe,Non-Hate,Not_offensive
ext_01309,Yappa en song Anna super song,Non-Hate,Not_offensive
ext_01310,Bogus kathe ........thu nan makla sullu bogaloku nachike agalva yaro nivella thuuuuuuu,Hate,Offensive_Targeted_Insult_Group
ext_01311,Ontara different agi ide,Non-Hate,Not_offensive
ext_01312,idu charitre srushtiso AVATAARA,Non-Hate,Not_offensive
ext_01313,Diy supar movise,Non-Hate,Not_offensive
ext_01314,Anna niv super agi creative maadthira super Anna,Non-Hate,Not_offensive
ext_01315,Namma hagu kelavara aase nija aytu. Tik tok,Non-Hate,Not_offensive
ext_01316,Suspense movie good kannada,Non-Hate,Not_offensive
ext_01317,En helde guru,Non-Hate,Not_offensive
ext_01318,Yako rascal stupid,Hate,Offensive_Targeted_Insult_Individual
ext_01319,Innu Chenngi Baidu helu bro tik tok user gee,Non-Hate,Not_offensive
ext_01320,Best song....,Non-Hate,Not_offensive
ext_01321,Kannada promotion beda.. Kannadigaru nimmana gellistare,Non-Hate,Not_offensive
ext_01322,Guru e badyav heltirod bari sulu,Hate,Offensive_Targeted_Insult_Individual
ext_01323,Allige Ella beda just ondhu rally attend madli,Hate,Offensive_Targeted_Insult_Group
ext_01324,@Ranjith think madirlilla,Non-Hate,Not_offensive
ext_01325,@VARAPRASAD K K balegaara banda nin Amman ge bale idsakke dagaar banda nin Amman keyyakke soole magne,Hate,Offensive_Targeted_Insult_Individual
ext_01326,@Yash cult Guru ellaa actors ade halkaa kelsaa maadodu bidappa raaja...,Non-Hate,Not_offensive
ext_01327,Raktha rathri yakshagana nodi maryare,Non-Hate,Not_offensive
ext_01328,Video 18 min innu video upload maadi 12 min agide complete video nodade dislike madthirallo,Hate,Offensive_Targeted_Insult_Group
ext_01329,@TROLL MONSTER_KANNADA nD boob's beleyodanna nodi urakotidaranDagar fan namma BØSS beleyodanna nodi nimm gandu darshan ne urakondiddu......,Hate,Offensive_Targeted_Insult_Individual
ext_01330,Dislike madiroru pakka Rashmikha Kadeyavare,Hate,Offensive_Targeted_Insult_Group
ext_01331,Super video,Non-Hate,Not_offensive
ext_01332,E film baari ede ante guru nodle beku,Non-Hate,Not_offensive
ext_01333,Handsup shoot madbeka dishkaew,Non-Hate,Not_offensive
ext_01334,Rakshit Shetty fans ondhu like Madi,Non-Hate,Not_offensive
ext_01335,Nam indiadallu tic tok thara app kandidobodu thane,Non-Hate,Not_offensive
ext_01336,Nija nija nam manegu bandidda,Non-Hate,Not_offensive
ext_01337,RIP to those 28k dislikers,Hate,Offensive_Targeted_Insult_Group
ext_01338,ossam..slow poison kanro,Non-Hate,Not_offensive
ext_01339,100 nija edu,Non-Hate,Not_offensive
ext_01340,Guru big fan agbitte nin logic nodi,Non-Hate,Not_offensive
ext_01341,@TROLL MONSTER_KANNADA le baibeda avnu Boss fane kano ravindra,Non-Hate,Not_offensive
ext_01342,Idu charithre srustiso avathaaaara.....,Non-Hate,Not_offensive
ext_01343,Super Anna nija anna,Non-Hate,Not_offensive
ext_01344,Super song ... super film,Non-Hate,Not_offensive
ext_01345,Togari teeppa super,Non-Hate,Not_offensive
ext_01346,2019 last end -2020 this movie Rakshit settyge break kodutte annoru like madi,Non-Hate,Not_offensive
ext_01347,Muchele dagar munde sule,Non-Hate,Not_offensive
ext_01348,Supar stups ser,Non-Hate,Not_offensive
ext_01349,Nodu Guru Trend Song...neddappa song andree,Non-Hate,Not_offensive
ext_01350,Yes edre adare yli?,Non-Hate,Not_offensive
ext_01351,hawdale thugari tippa,Non-Hate,Not_offensive
ext_01352,@Akki MAnna summan namana huchhar olage tagyatara,Hate,Offensive_Targeted_Insult_Group
ext_01353,Superagi heludri bro,Non-Hate,Not_offensive
ext_01354,China para mat adoru china ke kalsbek bolimaklu,Hate,Offensive_Targeted_Insult_Group
ext_01355,@Nithin Kumar Sasthana madbeku intha kachada galana...,Hate,Offensive_Targeted_Insult_Group
ext_01356,Hands up kannada Na thu ninna,Hate,Offensive_Targeted_Insult_Individual
ext_01357,100 days pacca,Non-Hate,Not_offensive
ext_01358,But  movie  superb,Non-Hate,Not_offensive
ext_01359,Hands up,Non-Hate,Not_offensive
ext_01360,Tik tok  bevarsigalanna chaina   gadiyalli chaddiyalli bomb ettu chaina  kade  odisa beku avaga sari agutte,Hate,Offensive_Targeted_Insult_Group
ext_01361,Avanilade enu illa ee bhoomimele,Non-Hate,Not_offensive
ext_01362,Sahitya and sangita eradu super movie blockbuster,Non-Hate,Not_offensive
ext_01363,Super song anna,Non-Hate,Not_offensive
ext_01364,Ha sir..kanada movie nam janane  nodthaila,Hate,Offensive_Targeted_Insult_Other
ext_01365,@Shashidhar A 10000% sathyavada maathu,Non-Hate,Not_offensive
ext_01366,Madona bro kanditha yarannau bidodu beda..,Non-Hate,Not_offensive
ext_01367,NAMMA modala web series,Non-Hate,Not_offensive
ext_01368,Pruthvi avara acting anthu nanna avarisikondu bittide .nanna friend helidda thayi sentimentalli avara acting nodi ninu emotional agthiya nodu antha.adre nanu nanu aagalla andidde.adre aa scene nodbittu nanu ankonde. evarige national award kodbeku antha.,Non-Hate,Not_offensive
ext_01369,@SS ENTERTANEMENT 2 Sir joke alla KGF li yela points galu tumba chanagitu nanu rakshith shetty fan nangenu hate illa,Non-Hate,Not_offensive
ext_01370,En guru song edu,Non-Hate,Not_offensive
ext_01371,@VARAPRASAD K K nimmayyi tulla hattava,Hate,Offensive_Targeted_Insult_Individual
ext_01372,Parvagilla bidi bejar ilanNam Sandalwood navara manassu nim samudrakkinta vishalavagidenAdakke we welcome you n like younWe like all culture,Hate,Offensive_Targeted_Insult_Group
ext_01373,Super guru neenu tiktak sede galige yeneludru arthagalla,Hate,Offensive_Targeted_Insult_Other
ext_01374,Bro nanage tumba bejar agide namm sainikar savinind .china davargi buddi kalsek bro ..,Non-Hate,Not_offensive
ext_01375,a new milestone in kannada movie,Non-Hate,Not_offensive
ext_01376,Nange e dia movie est ista agide Andre adu kevala word inda helok agalla,Non-Hate,Not_offensive
ext_01377,Super song I love it,Non-Hate,Not_offensive
ext_01378,Nivu. Helodu sari china app ban agalebeku,Non-Hate,Not_offensive
ext_01379,Yavaga Release agutte shetre,Non-Hate,Not_offensive
ext_01380,@nkn havali nin astu urkondilla pa,Hate,Offensive_Targeted_Insult_Individual
ext_01381,Bro nan kade enda nimg gondhu salam.,Non-Hate,Not_offensive
ext_01382,Movie nodadmele bandhoru like madi nEe movie kuda fan India movie agutthe annoru like madi,Non-Hate,Not_offensive
ext_01383,Paramvah Music hindi,Non-Hate,Not_offensive
ext_01384,Sir Nimage olleyadaagali,Non-Hate,Not_offensive
ext_01385,Unlike madiroru bevarsigalu.,Hate,Offensive_Targeted_Insult_Group
ext_01386,Hello Hindi song,Non-Hate,Not_offensive
ext_01387,Supperb broo... Sakathagi helidira,Non-Hate,Not_offensive
ext_01388,@Asif Shaikh hesru adru nettug tilkolo,Hate,Offensive_Targeted_Insult_Individual
ext_01389,Nijave idhu charitre srustiso avatharane bidi,Non-Hate,Not_offensive
ext_01390,Dboss murkha abhimani galu,Hate,Offensive_Targeted_Insult_Group
ext_01391,Nim uru yavdu,Non-Hate,Not_offensive
ext_01392,Rashmika fans  ND devarkonda fans urkondirtarea,Hate,Offensive_Targeted_Insult_Group
ext_01393,Daridra rajkaranadinda Kelsane sigtilla guru company factory yella muccho stitili idare,Non-Hate,Not_offensive
ext_01394,Nim dhesh bakthi ge Sallut bro I like you,Non-Hate,Not_offensive
ext_01395,Bro nivu yava game adtaiyidara please comment,Non-Hate,Not_offensive
ext_01396,Hands up    matte song kelbeku anta ansorige,Non-Hate,Not_offensive
ext_01397,jeevanadalli navu chenagiddaga baro sambandakkinta navu novinnali eddaga Namma na a novinninda ache baro hage maduva sambandakke bele kodbeku so ninge ega arta aytu ankotini,Hate,Offensive_Targeted_Insult_Individual
ext_01398,Haha  nija,Non-Hate,Not_offensive
ext_01399,ಸೂಪರ್ u r a carrect,Non-Hate,Not_offensive
ext_01400,Idonde voledagiradu 2020 li,Non-Hate,Not_offensive
ext_01401,Yava game bro edu,Non-Hate,Not_offensive
ext_01402,Dislikers bayalli shegani Ida....🤫,Hate,Offensive_Targeted_Insult_Group
ext_01403,Nange aaki kastadalli idhene,Hate,Offensive_Targeted_Insult_Individual
